label,Hf ,Th ,U ,Y ,Ti ,Nb,Ta,La,Ce ,Pr,Nd ,Sm ,Eu ,Gd ,Tb ,Dy ,Ho ,Er ,Tm ,Yb ,Lu ,REE,T (?),Th/U,Hf/Y,Yb/Dy,EuN/EuN*,Ce/Nd,CeN/CeN*,?FMQ,(EuN/EuN*)/Y
Mo,9103,239,442,1511,14.7,3.76,1.143,1.05,29.81,1.4,10.5,8.09,1.5,28.1,10.3,126.1,50,241,57,606,102,1273,813,0.54,6.02,4.81,0.3,2.8,5.1,-4.6,0.000201
Mo,7805,292,331,2784,12.2,4.46,1.036,10.39,61.56,3.52,21.06,19.12,2.7,70.6,23.6,274,99,424,93,898,143,2143,793,0.88,2.8,3.28,0.22,2.9,6.2,-4.35,0.00008
Mo,9694,200,441,1127,,3.85,1.249,2.98,31.63,3.12,19.16,12.72,1.9,24.6,7.7,92.4,37,180,47,527,89,1077,,0.45,8.6,5.7,0.34,1.7,2.6,,0.000298
Mo,8660,321,568,1840,15.4,4.11,1.208,1.06,36.56,0.44,4.06,5.36,1.5,29.7,11.5,151.6,60,288,72,785,129,1576,818,0.57,4.71,5.18,0.36,9,27.7,1.87,0.000195
Mo,7640,206,284,2466,8.9,1.65,0.561,0.17,17.22,0.48,7.5,12.02,3.3,59,20.4,237.3,87,378,85,838,131,1876,762,0.72,3.1,3.53,0.38,2.3,8.6,-3.91,0.000152
Mo,7242,70,133,767,,1.127,0.33,0.45,9.44,0.1,1.84,1.93,1,11.7,4.4,59.8,25,121,31,334,60,661,,0.53,9.44,5.59,0.63,5.1,12.5,,0.000826
Mo,9560,126,256,1088,3.6,1.72,0.69,1.95,18.59,0.6,3.8,3.69,0.5,19.9,7.3,90,37,171,41,429,75,899,681,0.49,8.79,4.76,0.16,4.9,11.1,-5.21,0.000148
Mo,10118,78,237,659,3.7,1.47,0.864,0.14,10.35,0.11,0.63,1.26,0.3,8,3.5,48,21,108,29,318,57,606,684,0.33,15.35,6.63,0.31,16.4,76.5,2.16,0.000478
Mo,9283,195,389,1227,3.6,2.18,1.069,0.49,19.39,0.13,1.19,3.52,0.9,17.9,6.8,93.9,39,195,50,550,100,1078,682,0.5,7.57,5.86,0.35,16.3,112.3,3.53,0.000281
Mo,7581,151,217,1051,5.8,1.105,0.465,0.14,14.39,0.25,3.85,5.56,1.8,21.5,7.5,87.3,34,158,40,450,79,903,721,0.69,7.21,5.15,0.51,3.7,12.6,-3.55,0.000482
Mo,9032,202,393,1274,3.5,1.9,0.85,0.24,17.88,0.25,3.5,4.23,1.3,21.4,7.8,99.5,40,200,51,571,102,1121,679,0.51,7.09,5.74,0.43,5.1,14.4,-4.29,0.000335
Mo,9980,197,482,1051,5.9,4.1,1.67,0.32,17.06,0.25,1.45,1.85,0.4,12.9,5.3,75.2,33,173,45,518,93,977,724,0.41,9.49,6.89,0.28,11.8,35,0.36,0.000266
Mo,8101,198,314,1101,,1.387,0.601,3.27,23.98,0.9,5.75,4.81,1.5,19.5,7.3,89.1,35,169,43,484,86,974,,0.63,7.36,5.44,0.46,4.2,8.1,,0.000419
Mo,9911,135,370,810,5.5,2.39,1.259,1.13,14.87,0.46,2.92,1.94,0.4,10.4,4,58.9,25,130,34,397,71,753,717,0.37,12.24,6.75,0.27,5.1,7.9,-5.42,0.000339
Mo,10593,151,498,994,3.2,4.44,1.808,2.55,22.19,0.99,5.06,2.86,0.5,11.9,4.6,66.7,31,166,46,546,102,1009,672,0.3,10.65,8.19,0.26,4.4,5.8,-7.94,0.000257
Mo,7356,261,393,1891,14.5,4.1,0.804,4.62,47.77,5.6,41.45,22.66,4.5,47.4,14,161.8,62,287,68,738,129,1635,812,0.66,3.89,4.56,0.42,1.2,1.5,-9.31,0.00022
Mo,7434,135,208,1303,9.5,1.452,0.42,0.14,14.37,0.13,2.5,4.39,1.5,22.1,8.2,103.8,42,203,49,544,97,1092,768,0.65,5.7,5.24,0.45,5.7,23.5,0.05,0.000348
Mo,9257,166,351,1320,4.6,2.52,0.919,1.7,21.43,0.95,6.49,6.09,0.8,25.6,9.5,113.5,46,210,50,509,86,1087,702,0.47,7.02,4.49,0.21,3.3,7.2,-6.18,0.000156
Mo,9074,115,305,918,4.8,3.19,1.115,19.63,59.53,7.01,34.11,12.56,1.2,21.1,6.2,75.3,31,151,36,394,70,919,706,0.38,9.88,5.24,0.23,1.7,1.5,-11.99,0.000251
Mo,10274,301,680,1097,,5.35,2.075,6.91,41.76,3.05,15.87,7.87,1.1,18.8,6.8,82.2,35,178,46,524,91,1058,,0.44,9.36,6.38,0.27,2.6,3,,0.000242
Mo,9756,646,745,3462,9.5,8.45,1.756,3.68,114.77,4.21,30.12,26.84,3.5,79.2,27,313.8,116,515,117,1175,189,2715,768,0.87,2.82,3.74,0.23,3.8,7.9,-4.05,0.000067
Mo,24058,1785,858,,28,,,0.11,463.1,1.34,19.38,28.13,6.7,121,37.7,414.1,151,624,134,1180,239,3420,915,2.08,,2.85,0.35,23.9,80.8,7.96,
Mo,25556,1897,887,,35.6,,,0.04,443.8,1.22,16.44,30.66,4.2,101.3,31.5,344.9,127,537,118,1040,216,3011,946,2.14,,3.02,0.23,27,117.3,9.96,
Mo,24155,318,256,,36,,,0.03,129.4,0.22,3.83,7.18,1.7,37.4,13.1,149,58,265,61,563,123,1412,947,1.24,,3.78,0.31,33.8,147.3,10.84,
Mo,26306,845,586,,25.4,,,0.02,282.7,1.17,28.17,16.95,3.4,63.1,21.2,248.2,90,402,92,834,174,2258,902,1.44,,3.36,0.32,10,14.1,1.15,
Mo,21950,3765,1204,,39.4,,,0.05,475.8,1.24,20.48,31.87,6.3,129.7,37.8,387.1,140,576,123,1085,221,3235,960,3.13,,2.8,0.3,23.2,84.2,8.97,
Mo,22345,2037,1186,,38.1,,,0.52,390.3,1.1,28.87,47.49,11.5,191.7,55.4,575.8,206,867,185,1632,334,4526,955,1.72,,2.83,0.37,13.5,51.8,7.05,
Mo,28029,1596,884,,21.1,,,0.02,286.8,0.42,9.22,14.94,3.3,76.1,25.8,295.3,109,470,105,938,190,2523,879,1.8,,3.18,0.3,31.1,117.5,8.65,
Mo,24287,1767,1181,,23.8,,,0.31,367.4,1.35,18.26,27.46,5.8,125.6,40.5,447,171,760,173,1549,323,4009,894,1.5,,3.47,0.3,20.1,70.5,7.04,
Mo,21613,2072,1006,,42.5,,,0.1,334.7,1.75,20.18,31.31,8.5,132,38.3,409.3,150,633,135,1205,250,3349,970,2.06,,2.94,0.4,16.6,59.9,7.87,
Mo,25359,2202,1032,,24.7,,,0.28,396.8,1.09,15.29,25.5,5.1,109.7,38.2,424.4,160,691,155,1389,286,3697,899,2.13,,3.27,0.29,26,100.8,8.47,
Mo,30219,939,881,,21.7,,,0.04,311.7,1.65,16.2,21.87,3.3,67.8,21.8,259,101,459,107,963,200,2533,883,1.07,,3.72,0.26,19.2,60.5,6.23,
Mo,28402,730,591,,21.6,,,0.04,294.7,1.17,13.08,21,2.3,63.3,21,235.2,90,409,91,830,173,2244,882,1.24,,3.53,0.2,22.5,84.3,7.46,
Mo,28890,801,556,,22.2,,,0.05,179.1,0.74,13,25.68,6,101.5,29.8,336.7,119,528,110,1096,198,2743,886,1.44,,3.26,0.36,13.8,63.4,6.46,
Mo,30968,1005,966,,22.6,,,0.03,184.6,1.17,9.85,13.69,3,64.1,23.7,284.8,111,530,118,1208,229,2781,888,1.04,,4.24,0.31,18.7,60.6,6.34,
Mo,23716,1240,1027,,33.7,,,0.09,279.9,0.19,10.6,23.08,7.1,98.5,32.4,375.7,141,647,138,1423,273,3449,938,1.21,,3.79,0.46,26.4,133.9,10.31,
Mo,25758,1614,940,,16.5,,,0.21,280.1,0.65,12.58,21.28,5.5,84.8,25.4,283.3,106,480,100,1025,191,2615,851,1.72,,3.62,0.39,22.3,87.7,6.94,
Mo,26908,1565,726,,32.5,,,0.29,308.8,0.82,10.8,46.39,9.5,175.7,52.5,581,203,881,180,1766,329,4546,934,2.16,,3.04,0.32,28.6,286.1,13.08,
Mo,29547,1301,1302,,14.6,,,0.17,217.4,0.58,6.14,14.43,2.5,72,25.8,341.1,138,647,145,1494,276,3380,837,1,,4.38,0.23,35.4,193.7,9.61,
Mo,28020,845,635,,14.2,,,0.04,218.5,0.15,10.39,13.29,2.5,60,18.7,232.9,84,390,84,854,162,2130,834,1.33,,3.67,0.27,21,62.7,5.31,
Mo,26132,530,429,,27,,,0.02,184.3,0.48,8,13.11,3.4,57.8,20.1,233.7,88,417,94,998,196,2314,910,1.24,,4.27,0.37,23,87.9,8.18,
Mo,28213,1303,753,,20.3,,,0.25,246.1,0.58,10.06,17.3,3.5,68.6,22.6,256.7,95,418,92,930,172,2332,875,1.73,,3.62,0.31,24.5,98,7.87,
Mo,28307,1445,1117,,28.2,,,0.69,230.1,0.91,9.54,14.71,2.7,68.2,23.8,266.2,98,444,96,983,188,2426,915,1.29,,3.69,0.26,24.1,86.6,8.23,
Mo,29404,824,562,,22.8,,,0.07,183.9,0.76,13.44,26.24,6.2,104.9,30.5,345.8,123,537,112,1121,204,2809,889,1.47,,3.24,0.36,13.7,62.2,6.46,
Mo,23864,1218,1018,,35.8,,,0.09,277.5,0.28,19.82,22.01,6.9,95.2,31.6,369.9,139,638,136,1410,271,3417,946,1.2,,3.81,0.46,14,36.2,5.55,
Mo,25353,1644,944,,14.6,,,0.24,279.3,0.65,13.45,25.08,5.7,92.9,24.8,282.7,106,480,100,1019,188,2617,837,1.74,,3.6,0.36,20.8,90.2,6.74,
Mo,26848,585,397,,26.9,,,0.02,169.4,0.35,7.1,9.93,2.7,45.7,13.9,161.1,61,289,63,650,127,1600,909,1.47,,4.04,0.39,23.9,77.7,7.71,
Mo,25664,2468,1115,,13.1,,,0.07,406,0.4,15.7,33.38,4.5,108,35.6,381.9,136,608,123,1219,221,3292,825,2.21,,3.19,0.23,25.9,128.1,7.79,
Mo,29175,562,524,,18.5,,,0.04,165.6,0.32,4.58,9.68,1.7,50.6,15.8,200.9,76,365,80,838,164,1972,864,1.07,,4.17,0.23,36.2,178.2,9.9,
Mo,28918,1202,805,,20.9,,,0.21,200.8,0.12,17.15,29.84,5.8,130.5,36.5,423.7,151,655,138,1316,239,3344,878,1.49,,3.11,0.28,11.7,47.4,5.22,
Mo,31911,1312,1429,,14.5,,,0.05,212.9,0.22,12.68,15.93,2.3,71.4,26.9,337.3,137,661,146,1503,281,3408,836,0.92,,4.46,0.21,16.8,49.1,4.44,
Mo,26848,585,397,,26.9,,,0.02,169.4,0.35,7.1,9.93,2.7,45.7,13.9,161.1,61,289,63,650,127,1600,909,1.47,,4.04,0.39,23.9,77.7,7.71,
Mo,30286,736,656,,27.1,,,0.19,176.4,0.28,5.48,7.92,2.1,54.5,18.6,232.3,83,424,94,947,180,2225,910,1.12,,4.08,0.3,32.2,108.5,8.98,
Mo,30711,1081,917,,14.8,,,0.02,198,0.33,4.72,12,2.2,57,20.5,244.6,92,430,94,956,174,2286,838,1.18,,3.91,0.25,42,248.7,10.58,
Mo,29687,977,749,,16.5,,,0.03,217.1,0.21,5.47,13.32,2.9,64.8,21.2,251.8,94,442,96,962,186,2357,850,1.31,,3.82,0.3,39.7,225.4,10.49,
Mo,27023,1610,732,,33.6,,,0.27,314.5,0.23,11.76,46.27,9.8,189,54.8,598,210,902,184,1785,337,4643,938,2.2,,2.98,0.32,26.7,245.1,12.58,
Mo,31377,1314,1364,,13,,,0.05,218.9,0.2,12.03,15.92,2.6,73,27.4,342.1,139,663,147,1511,283,3435,824,0.96,,4.42,0.23,18.2,56.1,4.66,
Mo,28557,825,632,,12,,,0.04,214.3,0.14,9.81,12.77,2.3,57.9,18.5,232.5,84,390,84,850,160,2116,815,1.3,,3.66,0.26,21.8,66.2,5.08,
Mo,24634,497,401,,39.1,,,0,176.8,0.57,11.18,12.32,3.8,62,18.3,226.9,88,402,91,966,185,2243,959,1.24,,4.26,0.42,15.8,40.6,6.21,
Mo,31344,939,696,,16.7,,,0.05,219.1,0.31,6.99,12.09,2.5,55.2,20.5,231.2,90,407,89,895,167,2196,852,1.35,,3.87,0.3,31.3,126.1,8.34,
Mo,9109,,,899,5,2.12,0.447,0.78,39.15,0.23,2.07,3.75,1.7,18.6,6.1,73.6,27,128,30,316,63,710,714,,10.14,4.29,0.62,18.9,79.8,,0.000693
Mo,9518,,,637,2.1,2.3,0.435,0.32,28.64,0.15,0.97,1.36,0.6,6.6,2.6,36.6,17,96,26,328,78,624,644,,14.94,8.98,0.63,29.5,96.4,,0.000997
Mo,9805,,,589,1.9,2.29,0.377,0.05,35.05,0.03,0.87,1.78,0.7,9.5,3.4,40.6,17,86,22,259,58,535,634,,16.65,6.38,0.51,40.3,192,,0.000858
Mo,9585,,,584,2,1.98,0.309,0.21,29.08,0.16,1.45,1.33,0.6,5.7,2.2,31.7,15,87,25,317,74,591,640,,16.41,10,0.65,20.1,42.8,,0.00112
Mo,10064,,,569,1.4,2.99,0.597,0.15,21.49,0.07,0.65,0.95,0.5,5.8,2.3,31.4,15,86,24,298,69,555,615,,17.7,9.48,0.6,33.1,112.5,,0.001048
Mo,9017,,,553,2.4,0.886,0.214,0.41,22.26,0.22,2.75,4.2,1.7,14.5,4.6,47.4,17,76,18,189,38,435,653,,16.31,3.99,0.65,8.1,28.8,,0.001177
Mo,9558,,,583,1.8,3.46,0.571,0.03,31.62,0.04,0.7,1.41,0.5,8.6,3.1,40,17,86,21,247,54,511,631,,16.38,6.17,0.44,45.2,211.9,,0.000762
Mo,10660,,,655,1.8,2.45,0.445,0.19,37.56,0.09,0.9,1.87,0.7,9.9,3.5,43.8,19,95,25,306,71,613,633,,16.28,6.97,0.51,41.7,202,,0.000782
Mo,9004,,,836,2.9,3.46,0.584,0.19,49.96,0.15,1.53,2.89,1,14.5,5,59.6,24,115,29,337,72,712,669,,10.77,5.66,0.49,32.7,143.7,,0.000588
Mo,12658,,,1408,2.1,14.75,8.03,1.33,25.86,1.03,6.48,6.78,1.5,24.6,9.5,113.5,45,209,51,557,110,1162,642,,8.99,4.91,0.36,4,9.7,,0.000252
Mo,10798,,,534,3.2,2.74,0.587,0.47,37.93,0.19,1.63,2.72,0.8,11.6,3.7,42.1,16,77,19,227,51,493,677,,20.21,5.4,0.44,23.3,90.4,,0.000826
Mo,9393,,,527,1.9,2.83,0.591,0.1,29.34,0.06,0.7,1.59,0.6,7.3,2.8,34.4,15,79,20,238,52,481,634,,17.81,6.93,0.53,41.9,221.7,,0.001005
Mo,8399,,,1242,15.6,6.64,2.39,8.32,48.37,2.95,16.92,8.31,1.3,28.1,9.4,109,41,181,39,385,69,947,827,,6.76,3.53,0.25,2.9,3.3,,0.000203
Mo,11090,,,1531,3.2,15.21,2.83,4.15,68.28,2.4,12.71,10.26,3.5,30.6,11.3,134.4,48,218,50,508,90,1192,678,,7.24,3.78,0.6,5.4,10.1,,0.00039
Mo,9088,,,893,2.6,4.24,0.611,1.84,57.64,0.37,2.42,3.32,1.3,16.3,5.7,66.7,26,124,29,315,64,714,662,,10.18,4.73,0.53,23.8,76.1,,0.000596
Mo,8740,,,1655,5.8,4.51,0.711,25.4,403.22,17.79,106.82,53.23,17.9,83.7,19.9,162,49,202,46,495,97,1779,728,,5.28,3.06,0.82,3.8,4.4,,0.000495
Mo,10927,,,455,1.8,8.32,3.5,0.52,24.33,0.28,1.73,1.62,0.7,6.3,2.5,30.9,13,70,18,217,46,434,634,,24,7.03,0.66,14.1,30.7,,0.00146
Mo,9183,,,528,2.5,2.15,0.469,0.83,42.52,0.18,1.48,2.26,1,11.3,3.6,40.4,16,76,19,213,45,472,657,,17.38,5.28,0.59,28.7,102.2,,0.001112
Mo,9304,,,112,3.8,0.672,0.386,0.04,48.21,0.06,1.38,2.81,1.1,16.1,5.2,59.6,22,103,25,287,62,633,691,,83.16,4.82,0.5,34.9,165.7,,0.004476
Mo,8944,,,501,1.7,2.54,0.471,0.06,34.92,0.04,0.62,1.31,0.6,7.1,2.3,30.4,13,72,20,240,55,478,627,,17.86,7.9,0.61,56.3,277.2,,0.001219
Mo,7175,,,773,9.8,1.25,0.253,0.03,20.69,0.1,1.94,4.1,1.9,19.2,6.2,69.4,25,109,23,230,42,553,778,,9.28,3.31,0.66,10.7,52.5,,0.000856
Mo,8339,,,1029,3.4,2.64,0.461,1.58,73.45,0.34,3.28,6.47,2.4,30.6,9.5,99.3,32,128,26,252,46,710,682,,8.11,2.54,0.51,22.4,102.9,,0.000497
Mo,9651,,,605,3.5,1.7,0.25,0.05,27.29,0.05,0.79,1.31,0.8,8.8,3.2,37.4,16,87,23,294,67,567,684,,15.96,7.85,0.69,34.5,133.4,,0.001148
Mo,10118,,,456,1.6,4.12,1.124,0.01,15.25,0.02,0.23,0.66,0.3,4.6,2,29,13,70,18,217,45,415,626,,22.19,7.47,0.59,66.3,443.1,,0.001295
Mo,9372,,,423,2,1.58,0.359,0.03,23.45,0.02,0.27,0.84,0.4,4.7,1.8,23.6,11,63,17,221,51,418,641,,22.17,9.37,0.61,86.9,629.3,,0.00144
Mo,9894,,,859,2.3,8.9,1.04,1.21,50.1,0.52,2.9,3.22,1.1,15.1,5.5,64.5,25,117,28,305,60,679,651,,11.51,4.73,0.47,17.3,44.7,,0.000552
Mo,7667,,,498,54.1,3.03,0.515,0.79,30.03,0.36,2.18,2.1,0.8,7.8,2.6,32.2,13,71,19,221,46,449,982,,15.38,6.88,0.61,13.8,30.9,,0.001219
Mo,9623,,,851,3.3,6.47,1.905,15.72,61.47,3.79,16.93,5.05,1.5,16.4,5.5,64.5,26,123,30,336,68,774,679,,11.3,5.21,0.52,3.6,2.5,,0.000608
Mo,7989,,,1513,5.8,1.57,0.409,0.16,44.43,0.44,6.06,10.54,4.6,42.4,13.1,137.3,48,205,44,443,78,1076,729,,5.28,3.22,0.67,7.3,29.7,,0.000444
Mo,9192,,,560,82.1,1.9,0.319,1.24,24.97,0.29,1.85,1.69,0.7,8.2,2.9,36.1,16,81,21,261,56,514,1045,,16.42,7.25,0.54,13.5,28.7,,0.000973
Mo,8516,,,889,2.8,3.63,0.663,0.23,44.61,0.22,1.28,2.34,0.9,11.5,4.2,56.3,24,129,33,383,83,773,667,,9.58,6.79,0.55,34.9,148.4,,0.000616
Mo,10433,,,1260,8,6.23,1.094,5.14,79.25,3.78,19.9,10.18,2.9,21.7,7.7,84.7,34,174,45,534,116,1139,758,,8.28,6.3,0.6,4,4.7,,0.000478
Mo,8328,,,1090,5,4.57,0.859,9.6,75.3,3.3,14.97,6.92,2,21.1,6.9,81.4,32,153,35,373,72,888,716,,7.64,4.58,0.51,5,5.4,,0.000469
Mo,10683,,,1056,1.9,7.79,1.993,0.02,43.21,0.02,0.58,1.89,0.7,14.1,5.6,71.6,29,148,37,408,85,845,635,,10.11,5.69,0.39,74.5,565.4,,0.000374
Mo,8760,,,629,2.8,2.668,0.754,0.01,47.84,0.06,1.11,2.51,0.9,12.5,4.4,52.3,19,90,20,209,40,501,665,,13.94,4,0.5,43.1,227.4,,0.000792
Mo,8177,,,885,3.2,3.62,0.872,0.63,55.62,0.56,3.6,3.34,1.3,15.6,5.4,66.1,26,127,30,321,64,719,676,,9.24,4.86,0.56,15.5,33.4,,0.000627
Mo,9681,,,649,2.2,3.11,0.763,0.34,30.67,0.14,0.9,1.47,0.6,8.1,3.1,40.9,18,94,25,283,61,567,646,,14.92,6.91,0.56,34.1,129.6,,0.000863
Mo,9564,,,1188,2.7,5.96,1.075,0.18,50.64,0.17,1.59,2.78,0.9,15,5.8,74.7,32,168,43,487,105,987,664,,8.05,6.53,0.42,31.8,129.7,,0.000349
Mo,9779,,,998,2.8,6.68,1.378,0.87,46.62,0.92,5.23,3.75,1.3,12.4,4.5,59.3,26,142,37,435,94,869,666,,9.8,7.34,0.57,8.9,14.9,,0.000567
Mo,9382,,,922,5.8,4.88,1.167,7.28,90.2,4.19,21.49,8.45,2.4,17.2,5.2,60.5,25,130,33,376,81,862,728,,10.17,6.21,0.61,4.2,3.8,,0.000657
Mo,8791,,,1794,5.9,12.56,1.87,2.01,48.47,0.71,4.91,6.59,2.2,37.9,13.7,161.9,59,256,53,509,91,1248,730,,4.9,3.15,0.43,9.9,30.9,,0.000241
Mo,8286,,,530,6.2,1.65,0.563,0.01,18.3,0.05,0.9,2.16,0.6,10.3,3.8,44.6,17,80,18,185,36,416,734,,15.64,4.14,0.41,20.4,114.4,,0.000775
Mo,9321,,,880,5.2,4.64,0.835,1.67,36.67,0.91,4.68,2.84,1,11.1,4.3,55,24,127,32,370,82,753,719,,10.59,6.74,0.56,7.8,11.1,,0.000632
Mo,9442,,,998,127.2,9.33,1.353,4.15,68.94,3.86,17.07,8.46,2.3,18.4,6.4,74,29,138,33,364,76,843,1118,,9.46,4.92,0.55,4,4.7,,0.000556
Mo,9836,,,1163,5,8.96,2.711,57.52,218.89,41.54,192.18,65.39,18.8,61.8,14.1,115.9,34,150,35,395,74,1474,715,,8.46,3.41,0.91,1.1,0.9,,0.000779
Mo,8594,,,756,3.6,2.98,0.781,0.18,47.53,0.22,1.5,2.7,1.1,13.2,4.8,55.9,23,109,26,277,55,617,688,,11.37,4.96,0.55,31.7,132.8,,0.000734
Mo,9316,,,792,3.1,4.46,0.771,2.85,60.78,1.39,7.63,4.74,1.5,15.6,5.2,58.9,23,111,26,295,63,678,674,,11.76,5.01,0.53,8,11.5,,0.000674
Mo,8883,,,810,2.2,3.07,0.58,0.06,41.47,0.06,0.86,1.8,0.8,11.3,4.3,53.6,23,115,29,327,73,681,648,,10.96,6.11,0.56,48.4,236.7,,0.000692
Mo,9792,,,451,1.5,2.115,0.55,0.02,25.22,0.02,0.39,0.79,0.4,5.3,2.1,26.7,12,66,17,207,46,410,621,,21.73,7.76,0.53,64.3,301.6,,0.001174
Mo,9208,,,563,2.6,3.24,1.718,0.01,9.58,0.04,0.52,1.36,0.3,8.4,3.4,44.2,18,86,20,215,43,449,660,,16.37,4.85,0.25,18.5,112.7,,0.000448
Mo,9856,,,670,2.1,3.53,0.776,0.42,43.6,0.41,2.61,2.48,0.9,10.4,3.6,45.2,19,97,24,275,61,586,642,,14.71,6.09,0.54,16.7,37,,0.000809
Mo,9408,,,1336,6.1,11.7,2.29,20.05,143.97,15.49,77.12,30.5,8.9,44.6,11.8,118.4,40,180,40,428,81,1240,733,,7.04,3.61,0.74,1.9,1.7,,0.000555
Mo,10527,,,1545,2.8,9.6,1.752,3.34,78.25,1.52,8.16,6.02,1.7,24.9,9,110.4,46,217,52,575,117,1250,666,,6.82,5.21,0.43,9.6,16.5,,0.000282
Mo,9540,,,1166,3,7.11,1.195,0.68,64.81,0.43,2.96,3.53,1.3,18.7,6.7,83.1,33,164,39,431,90,941,672,,8.18,5.19,0.5,21.9,60.8,,0.000426
Mo,9255,,,914,2.2,5.52,1.285,0.02,66.51,0.07,1.21,2.43,1.1,13,4.6,58.3,24,125,30,349,75,751,649,,10.13,5.98,0.59,55,257.1,,0.000642
Mo,9732,,,1457,3.4,8.91,1.707,1.4,69.08,0.41,2.74,3.9,1.4,21.6,8.4,104.2,43,207,49,519,107,1137,683,,6.68,4.98,0.47,25.2,83.6,,0.000321
Mo,8989,,,1215,3.3,6.97,1.237,0.82,74.03,0.67,4.3,4.96,1.6,21,7.2,88.9,35,169,40,425,87,959,680,,7.4,4.78,0.48,17.2,46.3,,0.000398
Mo,9340,,,1047,11.9,5.49,1.141,9.3,105.41,6.93,33.88,15.19,4,25.9,7.5,79.9,29,143,34,378,80,951,798,,8.92,4.72,0.61,3.1,3.2,,0.000581
Mo,8665,,,935,3.1,3.43,0.645,0.37,63.05,0.23,3.13,5.89,2,24.6,7.8,84.9,30,129,28,278,53,710,674,,9.27,3.28,0.52,20.1,88.3,,0.000552
Mo,9210,,,409,2.9,2.259,0.804,0.39,20.33,0.34,1.82,2.03,0.6,8.7,2.9,33.8,13,61,14,148,31,337,668,,22.52,4.38,0.42,11.2,29,,0.001027
Mo,9368,660,1076,,5.2,,,0.09,42.1,0.15,1.61,2.86,1.1,15.1,4.7,57.3,21,107,31,354,87,725,732,0.61,,6.18,0.5,26.1,108.2,4.83,
Mo,8935,162,269,,3.5,,,0.01,19.8,0.03,0.54,1.02,0.4,5.4,1.8,22.5,8,43,12,143,33,291,698,0.6,,6.36,0.57,36.7,161.3,5.37,
Mo,8152,317,380,,6,,,0.01,49.9,0.11,2.16,4.45,1.6,20.5,6.5,80.9,28,131,34,358,84,801,745,0.83,,4.43,0.52,23.1,110.9,5.27,
Mo,9560,831,1278,,4.9,,,0.24,40.5,0.06,1.25,2.64,0.9,11.8,3.9,47.8,16,80,24,263,62,554,727,0.65,,5.5,0.51,32.4,159.4,6.15,
Mo,9255,528,840,,4,,,0.12,37.2,0.08,1.3,2.83,1,13.3,3.9,49,17,82,23,272,60,563,710,0.63,,5.55,0.48,28.6,145.1,5.32,
Mo,8971,617,771,,3.9,,,0.05,40.9,0.1,1.35,3.2,1.1,13.9,4.1,52.8,18,85,23,271,62,576,707,0.8,,5.13,0.48,30.3,167.3,5.77,
Mo,7936,538,566,,6.5,,,0.09,70.4,0.49,8.8,13.2,4.9,53.6,14.1,148,45,176,42,393,82,1051,753,0.95,,2.66,0.56,8,27.9,0.31,
Mo,8950,636,777,,5.2,,,0.08,36,0.15,2.12,3.92,1.4,18.9,5.7,70.3,24,113,32,342,76,726,732,0.82,,4.86,0.5,17,73.1,3.36,
Mo,9014,1522,1771,,6.5,,,0.53,89.5,0.28,3.65,6.61,2.3,30.4,8.8,106,37,162,44,504,106,1101,753,0.86,,4.75,0.5,24.5,103.4,5.22,
Mo,10390,860,1840,,4,,,0.18,49.5,0.12,1.6,2.89,1.3,19,5.7,76.1,27,137,39,478,112,950,709,0.47,,6.28,0.52,30.9,130.2,4.88,
Mo,8610,531,633,,7.3,,,0.04,88.3,0.71,10.7,17.3,4.3,60.2,16.9,174,51,201,47,434,92,1198,765,0.84,,2.49,0.41,8.3,31.1,1.02,
Mo,7480,31,38,,,,,0.03,6.07,0.17,3.05,5.65,0.6,20.9,6.1,69.2,23,95,22,221,48,520,,0.81,,3.19,0.16,2,8.6,,
Mo,9938,710,1181,,4.6,,,0.12,40.6,0.13,1.31,2.36,1.2,14.6,4.6,56.5,19,90,26,330,72,658,722,0.6,,5.84,0.6,31,130,5.25,
Mo,7438,72,129,,,,,0.04,8.51,0.13,3.02,5.57,0.4,20.4,6.8,83.6,28,126,29,285,64,660,,0.56,,3.41,0.11,2.8,12.1,,
Mo,9732,787,1191,,3.3,,,0.24,40.7,0.12,1.71,3.3,0.9,13.1,3.6,49.1,17,78,21,238,56,522,693,0.66,,4.85,0.41,23.8,107,3.68,
Mo,8055,131,142,,,,,0.11,26.5,0.14,2.1,4.99,1.7,18,5.4,61.2,20,85,21,219,52,517,,0.92,,3.58,0.55,12.6,69.8,,
Mo,9612,882,1327,,4,,,0.48,64.7,0.27,3.43,5.02,1.7,23.4,7.8,111,38,176,51,597,136,1215,709,0.66,,5.38,0.49,18.9,64.3,2.23,
Mo,8103,701,676,,14.2,,,0.4,90.8,0.68,9.9,17.4,5.4,70.3,17.9,200,59,238,55,563,111,1439,833,1.04,,2.82,0.47,9.2,37.5,3.36,
Mo,9650,483,885,,,,,0.03,39.2,0.08,1.67,3.46,1.3,18.5,5.5,70.1,24,116,32,396,90,798,,0.55,,5.65,0.48,23.5,113.3,,
Mo,9761,847,1327,,4.2,,,0.3,44.7,0.25,2.07,3.52,1.3,14.8,4.5,55.2,19,90,25,310,68,638,714,0.64,,5.62,0.55,21.6,85.5,3.45,
Mo,6987,2137,1312,,,,,0.19,152,0.55,7.31,14,7,61.2,17.8,206,67,283,65,672,142,1696,,1.63,,3.26,0.73,20.8,92.8,,
