label,Hf,Th,U,Y,Ti,Nb,Ta,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,REE,T (¡æ),Th/U,Hf/Y,Yb/Dy,EuN/EuN*,Ce/Nd,CeN/CeN*,¡÷FMQ,(EuN/EuN*)/Y
A,8954 ,819 ,513 ,,8.4 ,,,16.40 ,106.0 ,3.61 ,17.7 ,11.0 ,2.4 ,37 ,12 ,143 ,51 ,229 ,53 ,538 ,93 ,1312 ,763 ,1.60 ,,3.76 ,0.36 ,5.99 ,8.7 ,-3.83 ,
A,11831 ,1184 ,1168 ,,4.3 ,,,0.23 ,76.7 ,0.16 ,1.9 ,3.1 ,0.8 ,16 ,5 ,72 ,28 ,137 ,36 ,407 ,79 ,862 ,702 ,1.01 ,,5.68 ,0.33 ,39.95 ,150.7 ,5.23 ,
A,10960 ,1475 ,1119 ,,6.1 ,,,0.52 ,89.4 ,0.16 ,2.3 ,4.5 ,0.9 ,22 ,8 ,103 ,40 ,193 ,48 ,513 ,92 ,1116 ,733 ,1.32 ,,4.98 ,0.29 ,39.38 ,182.6 ,6.83 ,
A,10875 ,1097 ,890 ,,5.1 ,,,0.25 ,71.8 ,0.26 ,4.0 ,7.0 ,1.4 ,32 ,11 ,145 ,54 ,257 ,62 ,646 ,114 ,1406 ,716 ,1.23 ,,4.46 ,0.28 ,18.18 ,74.8 ,3.00 ,
A,9850 ,1151 ,1028 ,,11.6 ,,,0.32 ,93.2 ,0.25 ,3.0 ,5.4 ,1.4 ,26 ,9 ,121 ,46 ,227 ,55 ,586 ,107 ,1280 ,795 ,1.12 ,,4.84 ,0.36 ,31.59 ,134.7 ,7.28 ,
A,10997 ,1298 ,1155 ,,6.3 ,,,0.87 ,83.6 ,0.35 ,2.6 ,4.2 ,1.0 ,20 ,7 ,96 ,36 ,179 ,45 ,481 ,88 ,1045 ,736 ,1.12 ,,5.02 ,0.33 ,31.67 ,116.8 ,5.23 ,
A,8178 ,274 ,151 ,,15.0 ,,,0.05 ,43.8 ,0.37 ,4.4 ,7.3 ,2.5 ,29 ,9 ,111 ,40 ,177 ,40 ,404 ,73 ,941 ,823 ,1.81 ,,3.64 ,0.54 ,9.89 ,37.8 ,3.16 ,
A,10323 ,1298 ,846 ,,7.3 ,,,12.30 ,118.0 ,3.15 ,11.3 ,6.5 ,1.3 ,23 ,8 ,104 ,38 ,171 ,40 ,396 ,69 ,1002 ,749 ,1.53 ,,3.81 ,0.33 ,10.44 ,14.1 ,-2.38 ,
A,10495 ,740 ,768 ,,6.4 ,,,0.01 ,75.5 ,0.10 ,1.9 ,4.7 ,1.0 ,22 ,8 ,114 ,44 ,218 ,53 ,551 ,100 ,1194 ,738 ,0.96 ,,4.83 ,0.29 ,39.53 ,224.1 ,7.73 ,
A,9465 ,730 ,526 ,,9.6 ,,,1.55 ,81.5 ,0.65 ,5.1 ,6.5 ,1.4 ,29 ,10 ,122 ,44 ,202 ,47 ,466 ,83 ,1098 ,777 ,1.39 ,,3.82 ,0.32 ,16.01 ,47.3 ,2.90 ,
A,,611 ,455 ,,5.4 ,,,0.07 ,79.0 ,0.12 ,1.7 ,3.9 ,1.6 ,21 ,7 ,86 ,38 ,173 ,44 ,397 ,103 ,956 ,721 ,1.34 ,,4.63 ,0.55 ,45.95 ,240.8 ,,
A,,382 ,413 ,,4.3 ,,,0.05 ,51.4 ,0.06 ,1.2 ,3.0 ,1.4 ,18 ,6 ,71 ,32 ,150 ,39 ,365 ,98 ,837 ,702 ,0.93 ,,5.14 ,0.57 ,42.14 ,244.6 ,,
A,,439 ,414 ,,4.1 ,,,0.52 ,72.2 ,0.20 ,2.3 ,3.8 ,1.6 ,20 ,7 ,73 ,31 ,143 ,37 ,329 ,85 ,805 ,698 ,1.06 ,,4.50 ,0.56 ,31.53 ,122.5 ,,
A,,125 ,190 ,,5.4 ,,,0.01 ,28.4 ,0.06 ,1.2 ,2.6 ,0.8 ,17 ,6 ,78 ,33 ,149 ,37 ,313 ,76 ,744 ,722 ,0.66 ,,4.01 ,0.37 ,24.70 ,129.6 ,,
A,,515 ,608 ,,4.1 ,,,0.45 ,71.5 ,0.15 ,1.7 ,2.9 ,1.3 ,17 ,6 ,76 ,36 ,171 ,46 ,446 ,123 ,999 ,697 ,0.85 ,,5.87 ,0.58 ,42.54 ,171.0 ,,
A,,119 ,176 ,,6.6 ,,,0.04 ,14.1 ,0.10 ,1.3 ,2.5 ,0.6 ,14 ,5 ,52 ,22 ,102 ,27 ,244 ,64 ,548 ,740 ,0.68 ,,4.65 ,0.34 ,10.71 ,46.9 ,,
A,,486 ,633 ,,3.1 ,,,0.08 ,49.6 ,0.09 ,1.0 ,1.9 ,0.8 ,11 ,4 ,42 ,20 ,96 ,27 ,257 ,72 ,580 ,675 ,0.77 ,,6.13 ,0.51 ,48.16 ,204.7 ,,
A,,591 ,478 ,,5.3 ,,,0.05 ,100.8 ,0.15 ,3.1 ,6.7 ,2.4 ,33 ,11 ,115 ,48 ,214 ,53 ,473 ,122 ,1183 ,720 ,1.23 ,,4.12 ,0.49 ,32.32 ,161.4 ,,
A,,279 ,480 ,,1.5 ,,,0.01 ,31.2 ,0.03 ,0.5 ,1.0 ,0.5 ,7 ,3 ,32 ,15 ,81 ,24 ,249 ,75 ,519 ,620 ,0.58 ,,7.77 ,0.54 ,57.69 ,253.8 ,,
A,,242 ,428 ,,3.1 ,,,0.01 ,42.9 ,0.03 ,0.6 ,1.6 ,0.7 ,11 ,4 ,57 ,29 ,152 ,43 ,422 ,119 ,882 ,675 ,0.57 ,,7.37 ,0.50 ,73.90 ,483.7 ,,
A,,668 ,553 ,,4.7 ,,,0.28 ,84.0 ,0.14 ,1.6 ,3.4 ,1.4 ,20 ,7 ,84 ,38 ,180 ,47 ,425 ,110 ,1001 ,709 ,1.21 ,,5.07 ,0.53 ,53.16 ,264.9 ,,
A,,162 ,246 ,,7.3 ,,,0.01 ,32.9 ,0.13 ,2.4 ,5.2 ,1.5 ,33 ,12 ,139 ,60 ,260 ,62 ,514 ,123 ,1245 ,750 ,0.66 ,,3.69 ,0.34 ,13.95 ,71.3 ,,
A,,922 ,675 ,,2.4 ,,,0.06 ,71.5 ,0.10 ,1.2 ,1.9 ,1.0 ,13 ,4 ,53 ,24 ,120 ,33 ,311 ,85 ,719 ,655 ,1.36 ,,5.92 ,0.65 ,57.68 ,206.9 ,,
A,,277 ,621 ,,4.5 ,,,0.19 ,29.5 ,0.11 ,1.6 ,4.6 ,0.9 ,37 ,15 ,192 ,84 ,366 ,87 ,704 ,164 ,1686 ,707 ,0.45 ,,3.67 ,0.21 ,19.03 ,131.3 ,,
A,,231 ,336 ,,1.6 ,,,0.00 ,28.9 ,0.02 ,0.5 ,0.8 ,0.5 ,6 ,2 ,25 ,13 ,67 ,20 ,199 ,57 ,419 ,622 ,0.69 ,,7.89 ,0.72 ,62.80 ,257.6 ,,
A,,253 ,204 ,,5.4 ,,,0.00 ,24.9 ,0.07 ,0.9 ,3.4 ,2.1 ,21 ,8 ,88 ,37 ,155 ,38 ,312 ,76 ,767 ,721 ,1.24 ,,3.54 ,0.76 ,28.98 ,266.0 ,,
A,,229 ,271 ,,4.6 ,,,0.08 ,46.1 ,0.19 ,2.7 ,4.8 ,2.0 ,24 ,8 ,92 ,39 ,177 ,44 ,389 ,101 ,930 ,707 ,0.85 ,,4.25 ,0.57 ,17.01 ,70.6 ,,
A,,625 ,741 ,,2.8 ,,,0.04 ,32.0 ,0.04 ,0.6 ,1.1 ,0.6 ,8 ,3 ,31 ,14 ,72 ,20 ,220 ,56 ,456 ,667 ,0.84 ,,7.15 ,0.66 ,51.55 ,216.9 ,,
A,,215 ,398 ,,2.3 ,,,0.02 ,26.3 ,0.03 ,0.6 ,1.3 ,0.6 ,10 ,4 ,46 ,20 ,98 ,26 ,269 ,66 ,567 ,651 ,0.54 ,,5.86 ,0.50 ,43.08 ,218.8 ,,
A,,437 ,566 ,,3.3 ,,,0.04 ,38.7 ,0.06 ,1.2 ,2.5 ,1.1 ,15 ,5 ,56 ,24 ,119 ,31 ,333 ,84 ,711 ,680 ,0.77 ,,5.91 ,0.54 ,32.21 ,153.2 ,,
A,,853 ,844 ,,2.4 ,,,0.08 ,54.2 ,0.06 ,1.1 ,2.5 ,1.1 ,15 ,5 ,64 ,28 ,138 ,37 ,396 ,97 ,840 ,655 ,1.01 ,,6.16 ,0.57 ,47.93 ,249.0 ,,
A,,707 ,594 ,,4.9 ,,,0.10 ,60.7 ,0.12 ,1.8 ,3.5 ,1.2 ,17 ,5 ,57 ,23 ,107 ,27 ,293 ,73 ,669 ,713 ,1.19 ,,5.11 ,0.48 ,32.96 ,146.5 ,,
A,,685 ,607 ,,3.9 ,,,0.45 ,59.2 ,0.13 ,1.6 ,3.3 ,1.5 ,19 ,6 ,68 ,28 ,133 ,33 ,348 ,84 ,785 ,693 ,1.13 ,,5.14 ,0.58 ,36.08 ,166.5 ,,
A,,224 ,381 ,,2.2 ,,,0.08 ,27.9 ,0.03 ,0.8 ,1.4 ,0.7 ,8 ,3 ,34 ,16 ,83 ,23 ,260 ,68 ,526 ,646 ,0.59 ,,7.55 ,0.59 ,36.71 ,162.0 ,,
A,,461 ,549 ,,3.9 ,,,0.05 ,37.5 ,0.06 ,1.4 ,2.2 ,1.0 ,11 ,3 ,37 ,15 ,65 ,16 ,164 ,38 ,391 ,693 ,0.84 ,,4.40 ,0.62 ,27.74 ,106.2 ,,
A,,429 ,531 ,,2.4 ,,,0.04 ,44.0 ,0.09 ,1.3 ,2.5 ,1.0 ,13 ,4 ,53 ,22 ,109 ,28 ,313 ,79 ,670 ,656 ,0.81 ,,5.96 ,0.52 ,35.23 ,163.5 ,,
A,,402 ,509 ,,2.8 ,,,0.03 ,41.1 ,0.05 ,1.1 ,2.2 ,0.9 ,15 ,5 ,62 ,27 ,132 ,35 ,379 ,96 ,795 ,667 ,0.79 ,,6.11 ,0.49 ,36.40 ,167.3 ,,
A,,781 ,740 ,,2.5 ,,,0.01 ,53.8 ,0.05 ,1.1 ,2.4 ,1.2 ,16 ,5 ,62 ,26 ,127 ,33 ,352 ,86 ,765 ,658 ,1.06 ,,5.68 ,0.58 ,48.07 ,234.9 ,,
A,,192 ,307 ,,3.4 ,,,0.09 ,32.5 ,0.06 ,1.0 ,1.7 ,0.9 ,11 ,3 ,41 ,17 ,84 ,23 ,257 ,65 ,538 ,682 ,0.62 ,,6.32 ,0.63 ,33.13 ,133.1 ,,
A,,342 ,419 ,,2.5 ,,,0.22 ,34.2 ,0.09 ,1.0 ,2.1 ,0.9 ,11 ,3 ,38 ,16 ,77 ,20 ,218 ,55 ,477 ,656 ,0.82 ,,5.67 ,0.55 ,34.18 ,168.0 ,,
A,,931 ,768 ,,3.6 ,,,0.09 ,80.5 ,0.11 ,2.3 ,4.8 ,1.7 ,27 ,9 ,102 ,41 ,189 ,47 ,471 ,109 ,1083 ,687 ,1.21 ,,4.64 ,0.45 ,35.63 ,175.1 ,,
A,,630 ,597 ,,5.9 ,,,0.00 ,114.7 ,0.12 ,2.6 ,5.9 ,2.1 ,36 ,12 ,153 ,59 ,273 ,61 ,600 ,122 ,1443 ,730 ,1.06 ,,3.91 ,0.43 ,43.93 ,231.7 ,,
A,,230 ,275 ,,7.9 ,,,0.01 ,56.2 ,0.13 ,2.6 ,5.5 ,2.3 ,31 ,11 ,133 ,52 ,241 ,54 ,540 ,113 ,1241 ,757 ,0.84 ,,4.05 ,0.54 ,21.94 ,109.6 ,,
A,,383 ,421 ,,6.7 ,,,0.00 ,71.5 ,0.08 ,1.8 ,3.8 ,1.7 ,25 ,9 ,112 ,44 ,217 ,50 ,509 ,105 ,1151 ,741 ,0.91 ,,4.54 ,0.52 ,39.09 ,191.0 ,,
A,,431 ,409 ,,9.7 ,,,0.01 ,93.4 ,0.16 ,3.3 ,7.5 ,3.2 ,46 ,16 ,200 ,77 ,349 ,75 ,714 ,146 ,1729 ,777 ,1.05 ,,3.58 ,0.53 ,28.65 ,153.3 ,,
A,,143 ,240 ,,4.1 ,,,0.00 ,35.1 ,0.04 ,0.6 ,1.9 ,0.6 ,10 ,4 ,48 ,19 ,90 ,21 ,215 ,46 ,490 ,698 ,0.60 ,,4.51 ,0.42 ,55.70 ,389.2 ,,
A,,261 ,332 ,,4.0 ,,,0.01 ,68.1 ,0.07 ,1.4 ,3.8 ,1.4 ,23 ,8 ,105 ,42 ,201 ,47 ,470 ,100 ,1071 ,695 ,0.78 ,,4.48 ,0.44 ,48.64 ,305.9 ,,
A,,518 ,395 ,,4.4 ,,,0.31 ,92.1 ,0.21 ,2.8 ,5.4 ,1.7 ,27 ,8 ,101 ,37 ,169 ,38 ,367 ,76 ,927 ,705 ,1.31 ,,3.62 ,0.43 ,32.65 ,144.5 ,,
A,,464 ,412 ,,6.9 ,,,0.01 ,99.4 ,0.16 ,3.2 ,7.5 ,2.9 ,46 ,14 ,179 ,66 ,297 ,64 ,602 ,126 ,1506 ,745 ,1.13 ,,3.37 ,0.48 ,31.07 ,169.8 ,,
A,,487 ,381 ,,9.6 ,,,0.01 ,76.3 ,0.14 ,2.8 ,6.4 ,2.8 ,39 ,13 ,154 ,58 ,258 ,56 ,530 ,108 ,1306 ,777 ,1.28 ,,3.45 ,0.54 ,27.56 ,148.3 ,,
A,,242 ,367 ,,4.6 ,,,0.00 ,78.2 ,0.09 ,1.7 ,3.8 ,1.3 ,25 ,9 ,122 ,50 ,247 ,57 ,569 ,120 ,1285 ,709 ,0.66 ,,4.67 ,0.42 ,45.47 ,234.6 ,,
A,,389 ,441 ,,6.4 ,,,0.25 ,81.7 ,0.17 ,2.0 ,4.4 ,1.5 ,25 ,9 ,110 ,44 ,213 ,49 ,503 ,105 ,1148 ,738 ,0.88 ,,4.57 ,0.44 ,40.45 ,203.3 ,,
A,,429 ,401 ,,12.0 ,,,0.01 ,92.1 ,0.15 ,3.6 ,7.2 ,3.2 ,43 ,15 ,187 ,73 ,332 ,73 ,702 ,140 ,1671 ,799 ,1.07 ,,3.75 ,0.55 ,25.88 ,122.4 ,,
A,,322 ,314 ,,7.7 ,,,0.04 ,84.8 ,0.19 ,3.4 ,7.9 ,3.2 ,40 ,14 ,168 ,64 ,286 ,62 ,583 ,116 ,1432 ,755 ,1.02 ,,3.47 ,0.55 ,24.93 ,134.9 ,,
A,,575 ,538 ,,3.1 ,,,0.25 ,94.5 ,0.19 ,2.6 ,6.0 ,1.9 ,34 ,12 ,142 ,54 ,252 ,56 ,551 ,115 ,1321 ,674 ,1.07 ,,3.88 ,0.41 ,35.94 ,190.6 ,,
A,,346 ,294 ,,13.2 ,,,0.69 ,79.0 ,0.36 ,4.4 ,9.1 ,3.5 ,49 ,16 ,194 ,72 ,327 ,69 ,656 ,134 ,1616 ,809 ,1.18 ,,3.38 ,0.51 ,17.99 ,86.4 ,,
A,,453 ,429 ,,7.8 ,,,0.10 ,94.1 ,0.17 ,2.7 ,6.5 ,2.7 ,39 ,13 ,167 ,65 ,293 ,64 ,613 ,125 ,1485 ,756 ,1.06 ,,3.66 ,0.52 ,34.58 ,191.9 ,,
A,,87 ,151 ,,2.8 ,,,0.02 ,29.6 ,0.02 ,0.6 ,1.4 ,0.5 ,8 ,3 ,37 ,15 ,78 ,19 ,201 ,43 ,436 ,665 ,0.58 ,,5.43 ,0.42 ,51.10 ,287.3 ,,
A,,767 ,501 ,,12.0 ,,,0.28 ,147.6 ,0.53 ,7.4 ,13.6 ,5.2 ,67 ,22 ,247 ,88 ,380 ,79 ,747 ,144 ,1949 ,799 ,1.53 ,,3.02 ,0.53 ,19.89 ,85.0 ,,
A,,203 ,128 ,,11.0 ,,,0.47 ,47.9 ,0.35 ,4.2 ,7.9 ,2.8 ,34 ,10 ,118 ,43 ,180 ,38 ,341 ,70 ,898 ,790 ,1.58 ,,2.90 ,0.52 ,11.38 ,49.4 ,,
A,,215 ,152 ,,7.5 ,,,0.13 ,48.4 ,0.15 ,2.5 ,5.7 ,1.7 ,25 ,8 ,89 ,33 ,140 ,31 ,283 ,59 ,727 ,752 ,1.41 ,,3.17 ,0.42 ,19.20 ,100.4 ,,
A,,124 ,100 ,,8.4 ,,,0.02 ,25.1 ,0.17 ,2.8 ,5.3 ,1.7 ,21 ,6 ,73 ,26 ,113 ,26 ,231 ,49 ,580 ,763 ,1.23 ,,3.18 ,0.50 ,8.92 ,39.3 ,,
A,,75 ,71 ,,8.5 ,,,0.05 ,27.6 ,0.08 ,1.2 ,2.6 ,0.8 ,11 ,4 ,42 ,15 ,65 ,15 ,133 ,28 ,344 ,764 ,1.06 ,,3.16 ,0.46 ,22.24 ,107.0 ,,
A,,147 ,106 ,,8.7 ,,,0.03 ,33.7 ,0.11 ,1.6 ,3.5 ,1.2 ,17 ,5 ,60 ,22 ,93 ,21 ,193 ,40 ,490 ,767 ,1.39 ,,3.23 ,0.49 ,20.93 ,106.0 ,,
A,,360 ,146 ,,10.3 ,,,0.19 ,50.5 ,0.21 ,3.2 ,6.6 ,2.1 ,28 ,8 ,88 ,31 ,128 ,28 ,241 ,50 ,666 ,783 ,2.47 ,,2.74 ,0.48 ,15.83 ,76.6 ,,
A,,170 ,110 ,,13.1 ,,,0.18 ,37.7 ,0.19 ,2.8 ,5.7 ,2.1 ,26 ,8 ,90 ,32 ,135 ,29 ,261 ,54 ,684 ,808 ,1.54 ,,2.90 ,0.54 ,13.50 ,64.2 ,,
A,,339 ,210 ,,5.7 ,,,0.03 ,65.5 ,0.11 ,1.9 ,4.5 ,1.2 ,22 ,7 ,81 ,30 ,122 ,27 ,241 ,49 ,652 ,727 ,1.61 ,,2.98 ,0.38 ,34.30 ,187.0 ,,
A,,211 ,145 ,,8.8 ,,,0.02 ,44.3 ,0.16 ,3.3 ,6.5 ,2.3 ,29 ,9 ,100 ,37 ,155 ,34 ,307 ,63 ,791 ,768 ,1.46 ,,3.06 ,0.51 ,13.53 ,62.2 ,,
A,,252 ,150 ,,22.5 ,,,0.16 ,44.4 ,0.24 ,3.4 ,6.7 ,2.1 ,28 ,8 ,97 ,35 ,146 ,32 ,287 ,59 ,748 ,869 ,1.68 ,,2.97 ,0.47 ,13.14 ,60.4 ,,
A,,150 ,129 ,,8.2 ,,,0.01 ,46.3 ,0.14 ,2.4 ,5.2 ,1.6 ,24 ,8 ,88 ,34 ,144 ,32 ,297 ,62 ,745 ,761 ,1.16 ,,3.37 ,0.44 ,19.15 ,96.4 ,,
A,,146 ,115 ,,8.8 ,,,0.01 ,46.9 ,0.14 ,2.8 ,6.1 ,1.7 ,26 ,8 ,91 ,33 ,140 ,31 ,277 ,57 ,719 ,767 ,1.26 ,,3.06 ,0.42 ,16.88 ,86.3 ,,
A,,200 ,137 ,,17.7 ,,,0.12 ,53.2 ,0.23 ,3.6 ,7.5 ,2.1 ,31 ,9 ,108 ,39 ,161 ,35 ,307 ,63 ,819 ,841 ,1.46 ,,2.85 ,0.42 ,14.90 ,72.7 ,,
A,,205 ,110 ,,14.3 ,,,0.03 ,42.1 ,0.25 ,4.0 ,8.9 ,3.3 ,34 ,10 ,113 ,40 ,159 ,34 ,292 ,59 ,799 ,818 ,1.87 ,,2.59 ,0.58 ,10.55 ,54.6 ,,
A,,205 ,143 ,,8.9 ,,,0.06 ,28.9 ,0.11 ,1.6 ,3.6 ,1.2 ,15 ,5 ,55 ,21 ,91 ,21 ,194 ,41 ,478 ,768 ,1.43 ,,3.50 ,0.48 ,18.43 ,99.3 ,,
A,,119 ,97 ,,8.0 ,,,0.02 ,33.7 ,0.07 ,1.3 ,3.3 ,1.1 ,14 ,4 ,51 ,18 ,77 ,17 ,152 ,32 ,405 ,758 ,1.23 ,,2.98 ,0.47 ,25.95 ,154.8 ,,
A,,278 ,159 ,,8.0 ,,,0.47 ,30.2 ,0.25 ,1.9 ,3.3 ,1.0 ,14 ,4 ,51 ,19 ,79 ,18 ,168 ,35 ,426 ,758 ,1.75 ,,3.30 ,0.44 ,15.82 ,63.8 ,,
A,,151 ,129 ,,8.8 ,,,0.26 ,28.6 ,0.13 ,1.8 ,3.4 ,1.1 ,15 ,5 ,61 ,24 ,107 ,25 ,239 ,51 ,563 ,768 ,1.17 ,,3.90 ,0.49 ,15.96 ,70.6 ,,
A,,120 ,94 ,,8.4 ,,,0.03 ,27.5 ,0.07 ,1.2 ,3.4 ,1.1 ,14 ,5 ,53 ,20 ,87 ,20 ,190 ,40 ,462 ,763 ,1.27 ,,3.56 ,0.49 ,22.89 ,150.2 ,,
A,,165 ,123 ,,10.0 ,,,0.10 ,34.3 ,0.19 ,2.8 ,6.0 ,1.9 ,24 ,7 ,83 ,30 ,125 ,28 ,254 ,53 ,650 ,780 ,1.34 ,,3.06 ,0.48 ,12.16 ,60.2 ,,
A,,86 ,83 ,,8.4 ,,,0.05 ,19.9 ,0.08 ,1.2 ,2.5 ,0.9 ,11 ,4 ,44 ,17 ,74 ,17 ,168 ,37 ,397 ,763 ,1.03 ,,3.79 ,0.51 ,17.17 ,85.9 ,,
A,,283 ,187 ,,8.5 ,,,0.01 ,38.9 ,0.10 ,1.6 ,4.0 ,1.4 ,19 ,6 ,76 ,28 ,125 ,28 ,263 ,55 ,646 ,764 ,1.51 ,,3.48 ,0.50 ,23.74 ,134.9 ,,
A,,70 ,66 ,,9.4 ,,,0.01 ,16.8 ,0.07 ,1.3 ,2.5 ,1.0 ,12 ,4 ,43 ,17 ,76 ,18 ,168 ,38 ,397 ,775 ,1.06 ,,3.87 ,0.56 ,13.47 ,62.5 ,,
A,,173 ,130 ,,7.2 ,,,0.01 ,34.1 ,0.08 ,1.4 ,3.4 ,1.0 ,15 ,5 ,58 ,22 ,94 ,21 ,197 ,42 ,494 ,749 ,1.32 ,,3.41 ,0.43 ,24.90 ,143.1 ,,
A,,147 ,107 ,,9.6 ,,,0.24 ,30.7 ,0.10 ,1.5 ,3.0 ,1.0 ,14 ,4 ,53 ,20 ,87 ,20 ,180 ,39 ,455 ,776 ,1.37 ,,3.43 ,0.45 ,21.15 ,101.9 ,,
A,,394 ,230 ,,8.3 ,,,0.03 ,48.9 ,0.13 ,2.1 ,4.6 ,1.6 ,21 ,7 ,81 ,30 ,130 ,29 ,267 ,56 ,680 ,762 ,1.71 ,,3.30 ,0.49 ,23.08 ,117.1 ,,
A,,83 ,74 ,,9.8 ,,,0.01 ,20.2 ,0.05 ,1.0 ,2.3 ,0.9 ,11 ,3 ,38 ,14 ,61 ,14 ,133 ,28 ,327 ,778 ,1.13 ,,3.50 ,0.53 ,20.42 ,111.5 ,,
A,,147 ,113 ,,6.9 ,,,0.68 ,29.1 ,0.23 ,2.1 ,2.9 ,0.9 ,12 ,4 ,44 ,16 ,71 ,16 ,148 ,31 ,378 ,745 ,1.30 ,,3.38 ,0.45 ,13.90 ,45.5 ,,
A,,179 ,237 ,,5.6 ,,,0.68 ,53.7 ,0.25 ,1.9 ,2.7 ,0.5 ,17 ,6 ,74 ,29 ,132 ,31 ,289 ,60 ,698 ,725 ,0.76 ,,3.90 ,0.21 ,28.55 ,93.7 ,,
A,,137 ,204 ,,5.8 ,,,0.00 ,36.9 ,0.06 ,0.9 ,2.5 ,0.4 ,14 ,5 ,61 ,26 ,119 ,29 ,291 ,62 ,648 ,728 ,0.67 ,,4.76 ,0.22 ,39.28 ,245.2 ,,
A,,154 ,215 ,,5.0 ,,,0.01 ,71.7 ,0.08 ,1.8 ,4.3 ,0.9 ,28 ,10 ,123 ,49 ,212 ,47 ,428 ,88 ,1064 ,715 ,0.72 ,,3.49 ,0.25 ,40.76 ,230.8 ,,
A,,242 ,257 ,,4.9 ,,,0.17 ,92.7 ,0.19 ,2.6 ,6.2 ,1.2 ,35 ,12 ,142 ,55 ,235 ,51 ,451 ,89 ,1174 ,712 ,0.94 ,,3.17 ,0.26 ,35.11 ,190.5 ,,
A,,167 ,221 ,,5.7 ,,,0.07 ,41.8 ,0.06 ,1.1 ,2.3 ,0.4 ,14 ,5 ,61 ,25 ,115 ,28 ,269 ,58 ,620 ,727 ,0.76 ,,4.39 ,0.24 ,37.33 ,181.7 ,,
A,,144 ,198 ,,5.7 ,,,0.01 ,37.7 ,0.05 ,1.1 ,2.3 ,0.5 ,13 ,5 ,59 ,24 ,112 ,27 ,267 ,58 ,605 ,727 ,0.73 ,,4.55 ,0.25 ,35.89 ,181.5 ,,
A,,175 ,234 ,,5.5 ,,,0.19 ,46.3 ,0.11 ,1.4 ,2.8 ,0.5 ,17 ,6 ,74 ,30 ,137 ,33 ,309 ,66 ,722 ,723 ,0.75 ,,4.16 ,0.21 ,33.04 ,154.5 ,,
A,,167 ,219 ,,4.7 ,,,0.11 ,54.8 ,0.09 ,1.6 ,2.9 ,0.5 ,20 ,7 ,87 ,35 ,152 ,35 ,316 ,66 ,777 ,709 ,0.77 ,,3.65 ,0.21 ,34.44 ,148.3 ,,
A,,132 ,197 ,,5.8 ,,,0.01 ,36.2 ,0.04 ,1.1 ,2.6 ,0.5 ,15 ,5 ,70 ,29 ,136 ,34 ,333 ,74 ,736 ,729 ,0.67 ,,4.79 ,0.26 ,34.12 ,194.2 ,,
A,,170 ,230 ,,4.6 ,,,0.60 ,59.4 ,0.26 ,2.3 ,3.6 ,0.6 ,23 ,8 ,102 ,40 ,178 ,40 ,365 ,75 ,897 ,708 ,0.74 ,,3.58 ,0.21 ,26.05 ,95.3 ,,
A,,196 ,241 ,,5.0 ,,,0.68 ,60.4 ,0.30 ,2.4 ,3.8 ,0.6 ,22 ,8 ,94 ,37 ,162 ,37 ,330 ,68 ,826 ,716 ,0.81 ,,3.53 ,0.18 ,25.05 ,93.0 ,,
A,,176 ,231 ,,7.7 ,,,0.34 ,52.1 ,0.13 ,1.4 ,2.9 ,0.5 ,17 ,6 ,73 ,30 ,132 ,31 ,282 ,59 ,686 ,754 ,0.76 ,,3.88 ,0.20 ,38.61 ,193.8 ,,
B,14571,551,1577,1241,2.3 ,23.9 ,7.1,26.20 ,87.0 ,6.50 ,25.5 ,7.4,1.4,24.1,89,95 ,37.1,176,42 ,442,98.6,1158 ,624,0.35 ,11.74 ,4.65 ,0.32 ,3.41 ,2.3 ,-12.94 ,0.000258 
B,11374,648,701,918,24.6 ,12.4,2.5 ,20.00 ,825,4.30 ,18.2 ,8.4,33,25.1,8.0,83 ,29 ,127,28 ,283,62.4,1555 ,825,0.92 ,12.39 ,3.41 ,6.95 ,45.33 ,48.7 ,4.16 ,0.007569 
B,8952,833,690,1709,11.3 ,9.6 ,2.5 ,50.1,206,12.40 ,55.5 ,21.1,53,67 ,17.7,177 ,56 ,230,44 ,402,76.4,1468 ,750,1.21 ,5.24 ,2.28 ,4.33 ,3.71 ,3.3 ,-7.81 ,0.002531 
B,11.687,220,472,606,10.9,2.9 ,13,0.00 ,28.0,0.1,1.3 ,2.4 ,05,12 ,49,47.5,17.8,84.1,19.8,213,47.6,528 ,747,0.47 ,0.02 ,4.48 ,2.84 ,21.54 ,92.6 ,4.65 ,0.004681 
B,11224,986,2097,2033,7.7,9.5,3.5,7.0,79.7,5.40 ,32.4,18.1,9.1,59.7,16 ,168 ,58.7,260,60 ,607,134,1515 ,716,0.47 ,5.52 ,3.61 ,0.85 ,2.46 ,3.2 ,-8.84 ,0.000416 
B,9935,437,408,1592,6.0,4.2 ,0.9 ,0.20 ,62.9 ,0.40 ,6.8 ,12.8 ,6.5 ,60 ,17 ,165 ,52 ,207,39.7,345,65 ,1041 ,696,1.07 ,6.24 ,2.09 ,0.72 ,9.25 ,40.6 ,0.12 ,0.000450 
